order_id,timestamp_start,timestamp_end,station_id,shift,process_time_mins,rework_time_mins,total_time_mins,labor_cost_per_hour,defect_flag,status,rework_cost,delay_cost,hour
ORD-2755,2026-04-03 16:30:00,2026-04-03 16:43:54.336711,Station_D,Day,13.91,0.0,13.91,47.89,0,Success,0.0,0.0,16
ORD-2756,2026-04-03 16:32:00,2026-04-03 17:00:30.854833,Station_D,Day,28.51,0.0,28.51,36.41,0,Delayed,0.0,8.2,16
ORD-2757,2026-04-03 16:34:00,2026-04-03 16:46:59.536899,Station_A,Day,12.99,0.0,12.99,27.93,0,Success,0.0,0.0,16
ORD-2758,2026-04-03 16:36:00,2026-04-03 16:43:50.190535,Station_B,Day,7.84,0.0,7.84,40.79,0,Success,0.0,0.0,16
ORD-2759,2026-04-03 16:38:00,2026-04-03 16:51:38.373595,Station_C,Day,13.64,0.0,13.64,49.41,0,Success,0.0,0.0,16
ORD-2760,2026-04-03 16:40:00,2026-04-03 16:55:00.639441,Station_A,Day,15.01,0.0,15.01,40.76,0,Delayed,0.0,0.01,16
ORD-2761,2026-04-03 16:42:00,2026-04-03 16:51:43.599691,Station_B,Day,9.73,0.0,9.73,45.16,0,Success,0.0,0.0,16
ORD-2762,2026-04-03 16:44:00,2026-04-03 17:11:38.805754,Station_C,Day,19.75,7.9,27.65,26.99,1,Failed,3.55,0.0,16
ORD-2763,2026-04-03 16:46:00,2026-04-03 16:58:28.610948,Station_B,Day,12.48,0.0,12.48,43.53,0,Success,0.0,0.0,16
ORD-2764,2026-04-03 16:48:00,2026-04-03 17:26:13.081793,Station_C,Day,38.22,0.0,38.22,39.97,0,Delayed,0.0,15.47,16
ORD-2765,2026-04-03 16:50:00,2026-04-03 16:59:51.886543,Station_B,Day,9.86,0.0,9.86,30.39,0,Success,0.0,0.0,16
ORD-2766,2026-04-03 16:52:00,2026-04-03 17:07:33.290490,Station_C,Day,15.55,0.0,15.55,48.2,0,Delayed,0.0,0.45,16
ORD-2767,2026-04-03 16:54:00,2026-04-03 17:10:33.353898,Station_C,Day,11.83,4.73,16.56,33.97,1,Failed,2.68,0.0,16
ORD-2768,2026-04-03 16:56:00,2026-04-03 17:08:46.993983,Station_B,Day,12.78,0.0,12.78,36.07,0,Success,0.0,0.0,16
ORD-2769,2026-04-03 16:58:00,2026-04-03 17:17:11.464575,Station_C,Day,19.19,0.0,19.19,33.84,0,Delayed,0.0,2.36,16
ORD-2770,2026-04-03 17:00:00,2026-04-03 17:17:50.519087,Station_C,Day,17.84,0.0,17.84,36.33,0,Delayed,0.0,1.72,17
ORD-2771,2026-04-03 17:02:00,2026-04-03 17:31:16.909574,Station_C,Day,20.92,8.37,29.28,37.43,1,Failed,5.22,0.0,17
ORD-2772,2026-04-03 17:04:00,2026-04-03 17:19:32.170058,Station_A,Day,15.54,0.0,15.54,35.08,0,Delayed,0.0,0.31,17
ORD-2773,2026-04-03 17:06:00,2026-04-03 17:37:04.610562,Station_C,Day,31.08,0.0,31.08,34.26,0,Delayed,0.0,9.18,17
ORD-2774,2026-04-03 17:08:00,2026-04-03 17:23:22.267319,Station_D,Day,15.37,0.0,15.37,40.64,0,Delayed,0.0,0.25,17
ORD-2775,2026-04-03 17:10:00,2026-04-03 17:46:10.418486,Station_C,Day,25.84,10.34,36.17,48.45,1,Failed,8.35,0.0,17
ORD-2776,2026-04-03 17:12:00,2026-04-03 17:29:53.277060,Station_D,Day,17.89,0.0,17.89,45.76,0,Delayed,0.0,2.2,17
ORD-2777,2026-04-03 17:14:00,2026-04-03 17:27:27.588272,Station_D,Day,13.46,0.0,13.46,41.74,0,Success,0.0,0.0,17
ORD-2778,2026-04-03 17:16:00,2026-04-03 17:23:20.853642,Station_B,Day,7.35,0.0,7.35,29.6,0,Success,0.0,0.0,17
ORD-2779,2026-04-03 17:18:00,2026-04-03 17:35:15.979701,Station_B,Day,12.33,4.93,17.27,36.73,1,Failed,3.02,0.0,17
ORD-2780,2026-04-03 17:20:00,2026-04-03 17:31:07.225004,Station_D,Day,11.12,0.0,11.12,49.73,0,Success,0.0,0.0,17
ORD-2781,2026-04-03 17:22:00,2026-04-03 17:40:33.038864,Station_B,Day,13.25,5.3,18.55,34.02,1,Failed,3.01,0.0,17
ORD-2782,2026-04-03 17:24:00,2026-04-03 17:36:45.287726,Station_C,Day,12.75,0.0,12.75,35.48,0,Success,0.0,0.0,17
ORD-2783,2026-04-03 17:26:00,2026-04-03 17:42:31.415995,Station_A,Day,16.52,0.0,16.52,34.81,0,Delayed,0.0,0.88,17
ORD-2784,2026-04-03 17:28:00,2026-04-03 17:38:07.999980,Station_B,Day,10.13,0.0,10.13,47.13,0,Success,0.0,0.0,17
ORD-2785,2026-04-03 17:30:00,2026-04-03 17:44:30.394494,Station_A,Day,14.51,0.0,14.51,42.02,0,Success,0.0,0.0,17
ORD-2786,2026-04-03 17:32:00,2026-04-03 17:43:49.412450,Station_A,Day,11.82,0.0,11.82,34.79,0,Success,0.0,0.0,17
ORD-2787,2026-04-03 17:34:00,2026-04-03 17:47:26.638353,Station_D,Day,13.44,0.0,13.44,30.63,0,Success,0.0,0.0,17
ORD-2788,2026-04-03 17:36:00,2026-04-03 17:51:16.158350,Station_C,Day,15.27,0.0,15.27,47.11,0,Delayed,0.0,0.21,17
ORD-2789,2026-04-03 17:38:00,2026-04-03 17:56:33.128827,Station_C,Day,18.55,0.0,18.55,37.13,0,Delayed,0.0,2.2,17
ORD-2790,2026-04-03 17:40:00,2026-04-03 17:51:53.796663,Station_D,Day,11.9,0.0,11.9,49.06,0,Success,0.0,0.0,17
ORD-2791,2026-04-03 17:42:00,2026-04-03 17:52:58.162361,Station_D,Day,10.97,0.0,10.97,44.8,0,Success,0.0,0.0,17
ORD-2792,2026-04-03 17:44:00,2026-04-03 17:55:27.714441,Station_B,Day,11.46,0.0,11.46,35.34,0,Success,0.0,0.0,17
ORD-2793,2026-04-03 17:46:00,2026-04-03 18:05:42.845269,Station_D,Day,19.71,0.0,19.71,36.98,0,Delayed,0.0,2.91,17
ORD-2794,2026-04-03 17:48:00,2026-04-03 18:00:19.269964,Station_D,Day,12.32,0.0,12.32,43.59,0,Success,0.0,0.0,17
ORD-2795,2026-04-03 17:50:00,2026-04-03 18:07:23.185900,Station_C,Day,17.39,0.0,17.39,38.06,0,Delayed,0.0,1.51,17
ORD-2796,2026-04-03 17:52:00,2026-04-03 18:05:54.387619,Station_A,Day,13.91,0.0,13.91,45.55,0,Success,0.0,0.0,17
ORD-2797,2026-04-03 17:54:00,2026-04-03 18:09:17.220500,Station_D,Day,15.29,0.0,15.29,45.48,0,Delayed,0.0,0.22,17
ORD-2798,2026-04-03 17:56:00,2026-04-03 18:14:20.411729,Station_C,Day,18.34,0.0,18.34,32.48,0,Delayed,0.0,1.81,17
ORD-2799,2026-04-03 17:58:00,2026-04-03 18:17:08.359745,Station_C,Day,19.14,0.0,19.14,34.69,0,Delayed,0.0,2.39,17
ORD-2800,2026-04-03 18:00:00,2026-04-03 18:16:22.485081,Station_B,Night,11.7,4.68,16.37,47.38,1,Failed,3.69,0.0,18
ORD-2801,2026-04-03 18:02:00,2026-04-03 18:24:20.140655,Station_C,Night,22.34,0.0,22.34,33.52,0,Delayed,0.0,4.1,18
ORD-2802,2026-04-03 18:04:00,2026-04-03 18:19:53.745871,Station_C,Night,15.9,0.0,15.9,37.47,0,Delayed,0.0,0.56,18
ORD-2803,2026-04-03 18:06:00,2026-04-03 18:16:33.930667,Station_A,Night,10.57,0.0,10.57,49.88,0,Success,0.0,0.0,18
ORD-2804,2026-04-03 18:08:00,2026-04-03 18:19:14.397154,Station_A,Night,11.24,0.0,11.24,38.13,0,Success,0.0,0.0,18
ORD-2805,2026-04-03 18:10:00,2026-04-03 18:22:55.769968,Station_D,Night,12.93,0.0,12.93,40.01,0,Success,0.0,0.0,18
ORD-2806,2026-04-03 18:12:00,2026-04-03 18:24:36.534153,Station_A,Night,12.61,0.0,12.61,29.72,0,Success,0.0,0.0,18
ORD-2807,2026-04-03 18:14:00,2026-04-03 18:29:02.531533,Station_B,Night,15.04,0.0,15.04,30.38,0,Delayed,0.0,0.02,18
ORD-2808,2026-04-03 18:16:00,2026-04-03 18:25:14.568096,Station_A,Night,9.24,0.0,9.24,32.92,0,Success,0.0,0.0,18
ORD-2809,2026-04-03 18:18:00,2026-04-03 18:32:14.661104,Station_A,Night,14.24,0.0,14.24,35.37,0,Success,0.0,0.0,18
ORD-2810,2026-04-03 18:20:00,2026-04-03 18:43:59.290790,Station_C,Night,17.13,6.85,23.99,36.42,1,Failed,4.16,0.0,18
ORD-2811,2026-04-03 18:22:00,2026-04-03 18:51:28.212692,Station_C,Night,29.47,0.0,29.47,45.05,0,Delayed,0.0,10.86,18
ORD-2812,2026-04-03 18:24:00,2026-04-03 18:40:01.465893,Station_A,Night,16.02,0.0,16.02,25.39,0,Delayed,0.0,0.43,18
ORD-2813,2026-04-03 18:26:00,2026-04-03 18:39:12.405123,Station_A,Night,13.21,0.0,13.21,26.71,0,Success,0.0,0.0,18
ORD-2814,2026-04-03 18:28:00,2026-04-03 18:47:39.963245,Station_D,Night,14.05,5.62,19.67,49.0,1,Failed,4.59,0.0,18
ORD-2815,2026-04-03 18:30:00,2026-04-03 18:38:11.066912,Station_D,Night,8.18,0.0,8.18,30.36,0,Success,0.0,0.0,18
ORD-2816,2026-04-03 18:32:00,2026-04-03 18:47:03.608457,Station_A,Night,15.06,0.0,15.06,39.8,0,Delayed,0.0,0.04,18
ORD-2817,2026-04-03 18:34:00,2026-04-03 18:47:58.194357,Station_B,Night,13.97,0.0,13.97,28.75,0,Success,0.0,0.0,18
ORD-2818,2026-04-03 18:36:00,2026-04-03 18:53:29.914355,Station_C,Night,17.5,0.0,17.5,32.37,0,Delayed,0.0,1.35,18
ORD-2819,2026-04-03 18:38:00,2026-04-03 18:49:20.307944,Station_B,Night,11.34,0.0,11.34,28.02,0,Success,0.0,0.0,18
ORD-2820,2026-04-03 18:40:00,2026-04-03 18:54:43.345326,Station_A,Night,14.72,0.0,14.72,45.98,0,Success,0.0,0.0,18
ORD-2821,2026-04-03 18:42:00,2026-04-03 18:57:50.752854,Station_D,Night,15.85,0.0,15.85,44.7,0,Delayed,0.0,0.63,18
ORD-2822,2026-04-03 18:44:00,2026-04-03 18:52:41.393892,Station_B,Night,8.69,0.0,8.69,33.44,0,Success,0.0,0.0,18
ORD-2823,2026-04-03 18:46:00,2026-04-03 18:57:03.880755,Station_A,Night,11.06,0.0,11.06,36.19,0,Success,0.0,0.0,18
ORD-2824,2026-04-03 18:48:00,2026-04-03 18:56:58.259768,Station_B,Night,8.97,0.0,8.97,31.37,0,Success,0.0,0.0,18
ORD-2825,2026-04-03 18:50:00,2026-04-03 19:06:43.338391,Station_B,Night,16.72,0.0,16.72,25.61,0,Delayed,0.0,0.74,18
ORD-2826,2026-04-03 18:52:00,2026-04-03 19:01:52.169604,Station_B,Night,9.87,0.0,9.87,29.0,0,Success,0.0,0.0,18
ORD-2827,2026-04-03 18:54:00,2026-04-03 19:13:31.723520,Station_C,Night,19.53,0.0,19.53,41.84,0,Delayed,0.0,3.16,18
ORD-2828,2026-04-03 18:56:00,2026-04-03 19:07:22.110171,Station_D,Night,11.37,0.0,11.37,31.62,0,Success,0.0,0.0,18
ORD-2829,2026-04-03 18:58:00,2026-04-03 19:08:08.585885,Station_B,Night,10.14,0.0,10.14,36.81,0,Success,0.0,0.0,18
ORD-2830,2026-04-03 19:00:00,2026-04-03 19:25:15.600157,Station_C,Night,25.26,0.0,25.26,30.26,0,Delayed,0.0,5.17,19
ORD-2831,2026-04-03 19:02:00,2026-04-03 19:17:27.030636,Station_D,Night,15.45,0.0,15.45,39.94,0,Delayed,0.0,0.3,19
ORD-2832,2026-04-03 19:04:00,2026-04-03 19:17:58.814554,Station_D,Night,13.98,0.0,13.98,32.06,0,Success,0.0,0.0,19
ORD-2833,2026-04-03 19:06:00,2026-04-03 19:29:02.788102,Station_C,Night,23.05,0.0,23.05,28.72,0,Delayed,0.0,3.85,19
ORD-2834,2026-04-03 19:08:00,2026-04-03 19:23:00.924328,Station_A,Night,15.02,0.0,15.02,41.71,0,Delayed,0.0,0.01,19
ORD-2835,2026-04-03 19:10:00,2026-04-03 19:20:46.974759,Station_A,Night,10.78,0.0,10.78,28.66,0,Success,0.0,0.0,19
ORD-2836,2026-04-03 19:12:00,2026-04-03 19:29:49.473054,Station_B,Night,12.73,5.09,17.82,33.94,1,Failed,2.88,0.0,19
ORD-2837,2026-04-03 19:14:00,2026-04-03 19:26:23.820099,Station_B,Night,12.4,0.0,12.4,37.21,0,Success,0.0,0.0,19
ORD-2838,2026-04-03 19:16:00,2026-04-03 19:34:21.757278,Station_C,Night,18.36,0.0,18.36,49.26,0,Delayed,0.0,2.76,19
ORD-2839,2026-04-03 19:18:00,2026-04-03 19:41:54.526759,Station_C,Night,17.08,6.83,23.91,44.32,1,Failed,5.05,0.0,19
ORD-2840,2026-04-03 19:20:00,2026-04-03 19:33:27.706724,Station_B,Night,13.46,0.0,13.46,40.95,0,Success,0.0,0.0,19
ORD-2841,2026-04-03 19:22:00,2026-04-03 19:29:32.671349,Station_D,Night,7.54,0.0,7.54,39.79,0,Success,0.0,0.0,19
ORD-2842,2026-04-03 19:24:00,2026-04-03 19:40:25.343503,Station_C,Night,16.42,0.0,16.42,44.48,0,Delayed,0.0,1.05,19
ORD-2843,2026-04-03 19:26:00,2026-04-03 19:39:30.798444,Station_A,Night,13.51,0.0,13.51,49.58,0,Success,0.0,0.0,19
ORD-2844,2026-04-03 19:28:00,2026-04-03 19:37:25.000674,Station_B,Night,9.42,0.0,9.42,33.29,0,Success,0.0,0.0,19
ORD-2845,2026-04-03 19:30:00,2026-04-03 19:41:50.973992,Station_A,Night,11.85,0.0,11.85,31.84,0,Success,0.0,0.0,19
ORD-2846,2026-04-03 19:32:00,2026-04-03 19:49:00.834992,Station_D,Night,17.01,0.0,17.01,33.68,0,Delayed,0.0,1.13,19
ORD-2847,2026-04-03 19:34:00,2026-04-03 19:46:09.200613,Station_A,Night,12.15,0.0,12.15,38.67,0,Success,0.0,0.0,19
ORD-2848,2026-04-03 19:36:00,2026-04-03 19:47:47.706005,Station_D,Night,11.8,0.0,11.8,35.08,0,Success,0.0,0.0,19
ORD-2849,2026-04-03 19:38:00,2026-04-03 19:51:15.310305,Station_C,Night,13.26,0.0,13.26,31.01,0,Success,0.0,0.0,19
ORD-2850,2026-04-03 19:40:00,2026-04-03 19:56:55.305536,Station_D,Night,12.09,4.83,16.92,27.7,1,Failed,2.23,0.0,19
ORD-2851,2026-04-03 19:42:00,2026-04-03 19:48:20.436458,Station_B,Night,6.34,0.0,6.34,44.56,0,Success,0.0,0.0,19
ORD-2852,2026-04-03 19:44:00,2026-04-03 19:54:18.498435,Station_B,Night,10.31,0.0,10.31,31.2,0,Success,0.0,0.0,19
ORD-2853,2026-04-03 19:46:00,2026-04-03 19:58:47.013435,Station_A,Night,12.78,0.0,12.78,26.05,0,Success,0.0,0.0,19
ORD-2854,2026-04-03 19:48:00,2026-04-03 20:28:06.946888,Station_C,Night,28.65,11.46,40.12,33.03,1,Failed,6.31,0.0,19
ORD-2855,2026-04-03 19:50:00,2026-04-03 20:04:31.552170,Station_A,Night,14.53,0.0,14.53,47.13,0,Success,0.0,0.0,19
ORD-2856,2026-04-03 19:52:00,2026-04-03 20:19:16.320342,Station_C,Night,19.48,7.79,27.27,42.31,1,Failed,5.49,0.0,19
ORD-2857,2026-04-03 19:54:00,2026-04-03 20:09:40.125043,Station_A,Night,15.67,0.0,15.67,35.01,0,Delayed,0.0,0.39,19
ORD-2858,2026-04-03 19:56:00,2026-04-03 20:08:20.591519,Station_D,Night,12.34,0.0,12.34,44.75,0,Success,0.0,0.0,19
ORD-2859,2026-04-03 19:58:00,2026-04-03 20:25:52.752817,Station_C,Night,19.91,7.97,27.88,41.7,1,Failed,5.54,0.0,19
ORD-2860,2026-04-03 20:00:00,2026-04-03 20:15:03.819863,Station_C,Night,15.06,0.0,15.06,44.94,0,Delayed,0.0,0.05,20
ORD-2861,2026-04-03 20:02:00,2026-04-03 20:20:26.378183,Station_C,Night,18.44,0.0,18.44,35.25,0,Delayed,0.0,2.02,20
ORD-2862,2026-04-03 20:04:00,2026-04-03 20:16:34.484806,Station_A,Night,12.57,0.0,12.57,36.45,0,Success,0.0,0.0,20
ORD-2863,2026-04-03 20:06:00,2026-04-03 20:23:48.453152,Station_A,Night,17.81,0.0,17.81,46.41,0,Delayed,0.0,2.17,20
ORD-2864,2026-04-03 20:08:00,2026-04-03 20:30:55.764751,Station_C,Night,22.93,0.0,22.93,36.6,0,Delayed,0.0,4.84,20
ORD-2865,2026-04-03 20:10:00,2026-04-03 20:24:28.837898,Station_D,Night,14.48,0.0,14.48,42.28,0,Success,0.0,0.0,20
ORD-2866,2026-04-03 20:12:00,2026-04-03 20:33:34.563378,Station_C,Night,21.58,0.0,21.58,41.23,0,Delayed,0.0,4.52,20
ORD-2867,2026-04-03 20:14:00,2026-04-03 20:37:24.157617,Station_C,Night,16.72,6.69,23.4,30.31,1,Failed,3.38,0.0,20
ORD-2868,2026-04-03 20:16:00,2026-04-03 21:03:46.250078,Station_C,Night,34.12,13.65,47.77,29.66,1,Failed,6.75,0.0,20
ORD-2869,2026-04-03 20:18:00,2026-04-03 20:32:38.167880,Station_B,Night,14.64,0.0,14.64,49.35,0,Success,0.0,0.0,20
ORD-2870,2026-04-03 20:20:00,2026-04-03 20:33:47.925655,Station_D,Night,13.8,0.0,13.8,41.16,0,Success,0.0,0.0,20
ORD-2871,2026-04-03 20:22:00,2026-04-03 20:36:43.511692,Station_D,Night,10.52,4.21,14.73,31.94,1,Failed,2.24,0.0,20
ORD-2872,2026-04-03 20:24:00,2026-04-03 20:40:33.954350,Station_C,Night,16.57,0.0,16.57,46.98,0,Delayed,0.0,1.23,20
ORD-2873,2026-04-03 20:26:00,2026-04-03 20:40:03.592296,Station_B,Night,14.06,0.0,14.06,27.59,0,Success,0.0,0.0,20
ORD-2874,2026-04-03 20:28:00,2026-04-03 20:41:36.753789,Station_A,Night,13.61,0.0,13.61,36.54,0,Success,0.0,0.0,20
ORD-2875,2026-04-03 20:30:00,2026-04-03 20:39:46.901678,Station_A,Night,9.78,0.0,9.78,42.53,0,Success,0.0,0.0,20
ORD-2876,2026-04-03 20:32:00,2026-04-03 20:43:12.542844,Station_D,Night,11.21,0.0,11.21,29.12,0,Success,0.0,0.0,20
ORD-2877,2026-04-03 20:34:00,2026-04-03 20:43:42.122278,Station_A,Night,9.7,0.0,9.7,35.79,0,Success,0.0,0.0,20
ORD-2878,2026-04-03 20:36:00,2026-04-03 20:56:12.194773,Station_D,Night,20.2,0.0,20.2,39.25,0,Delayed,0.0,3.4,20
ORD-2879,2026-04-03 20:38:00,2026-04-03 20:56:20.180168,Station_D,Night,18.34,0.0,18.34,25.65,0,Delayed,0.0,1.43,20
ORD-2880,2026-04-03 20:40:00,2026-04-03 20:57:02.638523,Station_C,Night,17.04,0.0,17.04,25.19,0,Delayed,0.0,0.86,20
ORD-2881,2026-04-03 20:42:00,2026-04-03 21:00:06.522082,Station_C,Night,18.11,0.0,18.11,41.42,0,Delayed,0.0,2.15,20
ORD-2882,2026-04-03 20:44:00,2026-04-03 20:52:51.571847,Station_A,Night,8.86,0.0,8.86,32.83,0,Success,0.0,0.0,20
ORD-2883,2026-04-03 20:46:00,2026-04-03 20:59:20.111265,Station_A,Night,13.34,0.0,13.34,25.32,0,Success,0.0,0.0,20
ORD-2884,2026-04-03 20:48:00,2026-04-03 21:02:56.170535,Station_C,Night,14.94,0.0,14.94,34.46,0,Success,0.0,0.0,20
ORD-2885,2026-04-03 20:50:00,2026-04-03 21:13:38.645091,Station_C,Night,23.64,0.0,23.64,45.55,0,Delayed,0.0,6.56,20
ORD-2886,2026-04-03 20:52:00,2026-04-03 21:11:03.049342,Station_A,Night,19.05,0.0,19.05,30.11,0,Delayed,0.0,2.03,20
ORD-2887,2026-04-03 20:54:00,2026-04-03 21:16:26.863908,Station_D,Night,16.03,6.41,22.45,26.33,1,Failed,2.81,0.0,20
ORD-2888,2026-04-03 20:56:00,2026-04-03 21:15:45.743049,Station_C,Night,19.76,0.0,19.76,39.65,0,Delayed,0.0,3.15,20
ORD-2889,2026-04-03 20:58:00,2026-04-03 21:13:34.201853,Station_D,Night,15.57,0.0,15.57,34.3,0,Delayed,0.0,0.33,20
ORD-2890,2026-04-03 21:00:00,2026-04-03 21:27:11.179776,Station_C,Night,19.42,7.77,27.19,44.25,1,Failed,5.73,0.0,21
ORD-2891,2026-04-03 21:02:00,2026-04-03 21:12:28.267619,Station_B,Night,10.47,0.0,10.47,29.72,0,Success,0.0,0.0,21
ORD-2892,2026-04-03 21:04:00,2026-04-03 21:19:15.026828,Station_A,Night,10.89,4.36,15.25,28.2,1,Failed,2.05,0.0,21
ORD-2893,2026-04-03 21:06:00,2026-04-03 21:32:05.100836,Station_C,Night,26.09,0.0,26.09,28.31,0,Delayed,0.0,5.23,21
ORD-2894,2026-04-03 21:08:00,2026-04-03 21:24:27.469471,Station_B,Night,11.76,4.7,16.46,28.78,1,Failed,2.26,0.0,21
ORD-2895,2026-04-03 21:10:00,2026-04-03 21:20:48.903271,Station_A,Night,10.82,0.0,10.82,41.13,0,Success,0.0,0.0,21
ORD-2896,2026-04-03 21:12:00,2026-04-03 21:20:46.337774,Station_A,Night,8.77,0.0,8.77,48.58,0,Success,0.0,0.0,21
ORD-2897,2026-04-03 21:14:00,2026-04-03 21:34:24.751254,Station_A,Night,14.58,5.83,20.41,33.34,1,Failed,3.24,0.0,21
ORD-2898,2026-04-03 21:16:00,2026-04-03 21:49:34.095346,Station_C,Night,23.98,9.59,33.57,42.19,1,Failed,6.74,0.0,21
ORD-2899,2026-04-03 21:18:00,2026-04-03 21:30:24.795615,Station_B,Night,12.41,0.0,12.41,28.7,0,Success,0.0,0.0,21
ORD-2900,2026-04-03 21:20:00,2026-04-03 21:33:40.648834,Station_A,Night,13.68,0.0,13.68,39.75,0,Success,0.0,0.0,21
ORD-2901,2026-04-03 21:22:00,2026-04-03 21:35:16.426589,Station_C,Night,13.27,0.0,13.27,48.48,0,Success,0.0,0.0,21
ORD-2902,2026-04-03 21:24:00,2026-04-03 21:36:26.391223,Station_A,Night,12.44,0.0,12.44,34.56,0,Success,0.0,0.0,21
ORD-2903,2026-04-03 21:26:00,2026-04-03 21:41:31.123843,Station_B,Night,15.52,0.0,15.52,31.18,0,Delayed,0.0,0.27,21
ORD-2904,2026-04-03 21:28:00,2026-04-03 21:41:33.436267,Station_A,Night,13.56,0.0,13.56,39.47,0,Success,0.0,0.0,21
ORD-2905,2026-04-03 21:30:00,2026-04-03 21:48:50.163771,Station_C,Night,18.84,0.0,18.84,29.4,0,Delayed,0.0,1.88,21
ORD-2906,2026-04-03 21:32:00,2026-04-03 21:38:47.456933,Station_B,Night,6.79,0.0,6.79,34.24,0,Success,0.0,0.0,21
ORD-2907,2026-04-03 21:34:00,2026-04-03 21:45:27.594865,Station_A,Night,11.46,0.0,11.46,47.86,0,Success,0.0,0.0,21
ORD-2908,2026-04-03 21:36:00,2026-04-03 21:45:34.384998,Station_A,Night,9.57,0.0,9.57,30.2,0,Success,0.0,0.0,21
ORD-2909,2026-04-03 21:38:00,2026-04-03 21:54:24.007546,Station_D,Night,11.71,4.69,16.4,34.29,1,Failed,2.68,0.0,21
ORD-2910,2026-04-03 21:40:00,2026-04-03 21:52:15.139997,Station_D,Night,12.25,0.0,12.25,40.6,0,Success,0.0,0.0,21
ORD-2911,2026-04-03 21:42:00,2026-04-03 21:56:10.235878,Station_D,Night,14.17,0.0,14.17,43.31,0,Success,0.0,0.0,21
ORD-2912,2026-04-03 21:44:00,2026-04-03 21:56:12.397077,Station_A,Night,12.21,0.0,12.21,43.04,0,Success,0.0,0.0,21
ORD-2913,2026-04-03 21:46:00,2026-04-03 21:57:04.045286,Station_A,Night,11.07,0.0,11.07,40.31,0,Success,0.0,0.0,21
ORD-2914,2026-04-03 21:48:00,2026-04-03 22:14:29.956778,Station_C,Night,18.93,7.57,26.5,36.44,1,Failed,4.6,0.0,21
ORD-2915,2026-04-03 21:50:00,2026-04-03 22:02:37.400703,Station_B,Night,12.62,0.0,12.62,41.36,0,Success,0.0,0.0,21
ORD-2916,2026-04-03 21:52:00,2026-04-03 22:07:08.064365,Station_C,Night,15.13,0.0,15.13,39.65,0,Delayed,0.0,0.09,21
ORD-2917,2026-04-03 21:54:00,2026-04-03 22:05:09.272398,Station_B,Night,7.97,3.19,11.15,26.61,1,Failed,1.41,0.0,21
ORD-2918,2026-04-03 21:56:00,2026-04-03 22:03:54.326655,Station_A,Night,7.91,0.0,7.91,25.8,0,Success,0.0,0.0,21
ORD-2919,2026-04-03 21:58:00,2026-04-03 22:25:59.399627,Station_C,Night,19.99,8.0,27.99,26.61,1,Failed,3.55,0.0,21
ORD-2920,2026-04-03 22:00:00,2026-04-03 22:09:21.208371,Station_B,Night,9.35,0.0,9.35,34.88,0,Success,0.0,0.0,22
ORD-2921,2026-04-03 22:02:00,2026-04-03 22:19:47.480885,Station_C,Night,17.79,0.0,17.79,33.03,0,Delayed,0.0,1.54,22
ORD-2922,2026-04-03 22:04:00,2026-04-03 22:19:23.925502,Station_A,Night,15.4,0.0,15.4,45.51,0,Delayed,0.0,0.3,22
ORD-2923,2026-04-03 22:06:00,2026-04-03 22:20:54.727603,Station_A,Night,14.91,0.0,14.91,31.27,0,Success,0.0,0.0,22
ORD-2924,2026-04-03 22:08:00,2026-04-03 22:19:44.709413,Station_D,Night,11.75,0.0,11.75,48.58,0,Success,0.0,0.0,22
ORD-2925,2026-04-03 22:10:00,2026-04-03 22:23:05.877737,Station_A,Night,13.1,0.0,13.1,32.56,0,Success,0.0,0.0,22
ORD-2926,2026-04-03 22:12:00,2026-04-03 22:42:34.282133,Station_C,Night,21.84,8.73,30.57,41.03,1,Failed,5.97,0.0,22
ORD-2927,2026-04-03 22:14:00,2026-04-03 22:40:48.983703,Station_C,Night,26.82,0.0,26.82,45.44,0,Delayed,0.0,8.95,22
ORD-2928,2026-04-03 22:16:00,2026-04-03 22:35:14.565437,Station_C,Night,19.24,0.0,19.24,40.58,0,Delayed,0.0,2.87,22
ORD-2929,2026-04-03 22:18:00,2026-04-03 22:28:10.486995,Station_B,Night,10.17,0.0,10.17,39.31,0,Success,0.0,0.0,22
ORD-2930,2026-04-03 22:20:00,2026-04-03 22:31:39.938863,Station_B,Night,11.67,0.0,11.67,30.16,0,Success,0.0,0.0,22
ORD-2931,2026-04-03 22:22:00,2026-04-03 22:33:04.091989,Station_B,Night,11.07,0.0,11.07,40.94,0,Success,0.0,0.0,22
ORD-2932,2026-04-03 22:24:00,2026-04-03 22:39:51.362004,Station_A,Night,15.86,0.0,15.86,47.59,0,Delayed,0.0,0.68,22
ORD-2933,2026-04-03 22:26:00,2026-04-03 22:41:37.297179,Station_C,Night,15.62,0.0,15.62,48.99,0,Delayed,0.0,0.51,22
ORD-2934,2026-04-03 22:28:00,2026-04-03 22:38:15.143892,Station_A,Night,10.25,0.0,10.25,42.17,0,Success,0.0,0.0,22
ORD-2935,2026-04-03 22:30:00,2026-04-03 22:50:42.427283,Station_C,Night,20.71,0.0,20.71,26.04,0,Delayed,0.0,2.48,22
ORD-2936,2026-04-03 22:32:00,2026-04-03 22:42:00.164448,Station_D,Night,10.0,0.0,10.0,32.83,0,Success,0.0,0.0,22
ORD-2937,2026-04-03 22:34:00,2026-04-03 23:06:56.790937,Station_C,Night,23.53,9.41,32.95,34.52,1,Failed,5.42,0.0,22
